"Data"	"Gracz"	"Powód"	"Ilość"
"2025-11-08 18:42:18"	"JennyEU"	"Wpłata"	"10"
"2025-11-08 18:26:02"	"JennyEU"	"Wypłata"	"-10"
"2025-11-08 18:00:49"	"Karoll"	"Wypłata"	"-10"
"2025-11-08 17:58:35"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-11-08 17:58:13"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-11-08 17:54:42"	"Kacper17"	"Wypłata"	"-10"
"2025-11-08 15:03:17"	"Karoll"	"Wypłata"	"-3"
"2025-11-08 14:07:04"	"Birh"	"Wpłata"	"100"
"2025-11-07 21:49:29"	"JuriOwsienko69"	"Wpłata"	"7"
"2025-11-07 21:27:04"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-11-07 21:27:02"	"JuicyCat"	"Wypłata"	"-10"
"2025-11-07 18:28:36"	"Karoll"	"Wypłata"	"-3"
"2025-11-07 14:10:45"	"JuriOwsienko69"	"Wypłata"	"-3"
"2025-11-07 13:53:18"	"JuriOwsienko69"	"Wypłata"	"-3"
"2025-11-07 12:50:29"	"PanFausT"	"Wypłata"	"-10"
"2025-11-06 06:29:09"	"Kacper17"	"Wypłata"	"-10"
"2025-11-06 06:25:18"	"Kacper17"	"Wypłata"	"-10"
"2025-11-06 06:14:16"	"INKA"	"Wypłata"	"-10"
"2025-11-05 18:05:53"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-11-05 17:30:50"	"Smokq"	"Wypłata"	"-10"
"2025-11-05 15:42:31"	"Smokq"	"Wpłata"	"10"
"2025-11-04 21:07:26"	"Kacper17"	"Wypłata"	"-10"
"2025-11-04 21:03:18"	"Karoll"	"Wypłata"	"-10"
"2025-11-04 20:59:52"	"PanFausT"	"Wypłata"	"-10"
"2025-11-04 20:57:45"	"Karoll"	"Wypłata"	"-10"
"2025-11-04 20:28:57"	"Cezar87"	"Wpłata"	"20"
"2025-11-04 20:26:55"	"Kacper17"	"Wypłata"	"-50"
"2025-11-04 19:56:55"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-11-04 19:53:00"	"Kacper17"	"Wypłata"	"-50"
"2025-11-04 19:51:13"	"Kacper17"	"Wypłata"	"-10"
"2025-11-04 17:57:45"	"SzibaV2Sigma"	"Wypłata"	"-10"
"2025-11-04 17:55:08"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-11-04 17:52:11"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-11-03 21:11:47"	"Smokq"	"Wypłata"	"-10"
"2025-11-03 20:52:25"	"JennyEU"	"Wypłata"	"-10"
"2025-11-03 12:55:33"	"Kacper17"	"Wypłata"	"-10"
"2025-11-03 12:52:17"	"Kacper17"	"Wpłata"	"10"
"2025-11-03 12:51:15"	"Kacper17"	"Wypłata"	"-10"
"2025-11-03 12:07:15"	"Kacper17"	"Wypłata"	"-10"
"2025-11-03 11:21:23"	"Kacper17"	"Wypłata"	"-10"
"2025-11-03 11:07:29"	"Kacper17"	"Wpłata"	"10"
"2025-11-03 11:05:01"	"Kacper17"	"Wypłata"	"-10"
"2025-11-03 10:13:16"	"Kacper17"	"Wpłata"	"6"
"2025-11-02 23:20:56"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-11-02 21:59:06"	"Smokq"	"Wypłata"	"-10"
"2025-11-02 19:03:52"	"Smokq"	"Wpłata"	"10"
"2025-11-02 19:01:47"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-11-02 18:54:22"	"JuriOwsienko69"	"Wypłata"	"-20"
"2025-11-02 18:53:41"	"Karoll"	"Wpłata"	"39"
"2025-11-02 18:53:39"	"Karoll"	"Wypłata"	"-39"
"2025-11-02 18:52:58"	"Karoll"	"Wpłata"	"39"
"2025-11-02 18:52:52"	"Karoll"	"Wypłata"	"-39"
"2025-11-02 15:55:54"	"Karoll"	"Wpłata"	"10"
"2025-11-02 15:52:01"	"Karoll"	"Wypłata"	"-10"
"2025-11-02 13:03:35"	"Kacper17"	"Wypłata"	"-10"
"2025-11-01 22:17:42"	"JuriOwsienko69"	"Wpłata"	"59"
"2025-11-01 22:11:52"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-11-01 19:57:13"	"JennyEU"	"Wypłata"	"-10"
"2025-11-01 19:57:09"	"JennyEU"	"Wpłata"	"60"
"2025-11-01 19:02:39"	"Karoll"	"Wypłata"	"-10"
"2025-11-01 19:00:26"	"Smokq"	"Wpłata"	"10"
"2025-11-01 18:48:21"	"Smokq"	"Wypłata"	"-10"
"2025-11-01 16:06:10"	"Karoll"	"Wpłata"	"10"
"2025-11-01 10:26:51"	"Karoll"	"Wypłata"	"-10"
"2025-10-31 17:47:51"	"Klaudiuszs"	"Wpłata"	"110"
"2025-10-31 17:46:44"	"GapiK"	"Wpłata"	"10"
"2025-10-31 15:44:39"	"Beslarin"	"Wpłata"	"10"
"2025-10-31 13:03:20"	"Kacper17"	"Wypłata"	"-10"
