"Data"	"Gracz"	"Powód"	"Ilość"
"2025-10-16 20:22:51"	"Smokq"	"Wypłata"	"-10"
"2025-10-16 20:14:08"	"Go1on"	"Wypłata"	"-10"
"2025-10-16 20:13:49"	"Karoll"	"Wypłata"	"-10"
"2025-10-16 20:13:45"	"JennyEU"	"Wypłata"	"-10"
"2025-10-16 20:11:59"	"Kacper17"	"Wypłata"	"-10"
"2025-10-16 19:59:37"	"Kacper17"	"Wypłata"	"-50"
"2025-10-15 20:39:01"	"Kacper17"	"Wypłata"	"-10"
"2025-10-15 20:38:50"	"Kacper17"	"Wypłata"	"-10"
"2025-10-15 17:37:50"	"Smokq"	"Wpłata"	"10"
"2025-10-15 16:53:52"	"Karoll"	"Wypłata"	"-10"
"2025-10-15 16:53:12"	"Go1on"	"Wypłata"	"-10"
"2025-10-15 16:44:47"	"Smokq"	"Wypłata"	"-10"
"2025-10-15 14:28:06"	"Kacper17"	"Wpłata"	"17"
"2025-10-15 13:44:20"	"Kacper17"	"Wypłata"	"-10"
"2025-10-15 13:25:24"	"Kacper17"	"Wpłata"	"10"
"2025-10-15 12:58:24"	"Kacper17"	"Wypłata"	"-10"
"2025-10-14 18:26:00"	"Smokq"	"Wypłata"	"-23"
"2025-10-14 17:25:58"	"Smokq"	"Wpłata"	"25"
"2025-10-14 12:17:05"	"Kacper17"	"Wypłata"	"-10"
"2025-10-13 19:57:01"	"Kacper17"	"Wypłata"	"-10"
"2025-10-13 16:40:07"	"JuicyCat"	"Wypłata"	"-10"
"2025-10-13 16:34:07"	"Kacper17"	"Wypłata"	"-10"
"2025-10-13 16:03:26"	"JuicyCat"	"Wypłata"	"-10"
"2025-10-13 15:31:20"	"Kacper17"	"Wypłata"	"-10"
"2025-10-12 20:21:53"	"SaszaToJa"	"Wypłata"	"-10"
"2025-10-12 20:21:42"	"Karoll"	"Wypłata"	"-10"
"2025-10-12 19:37:28"	"Kacper17"	"Wypłata"	"-10"
"2025-10-12 19:28:40"	"Go1on"	"Wpłata"	"13"
"2025-10-12 18:45:27"	"Smokq"	"Wypłata"	"-100"
"2025-10-12 18:44:39"	"Smokq"	"Wpłata"	"100"
"2025-10-12 18:41:33"	"Smokq"	"Wpłata"	"3"
"2025-10-12 18:04:39"	"Go1on"	"Wypłata"	"-10"
"2025-10-12 14:14:46"	"Karoll"	"Wypłata"	"-10"
"2025-10-12 12:11:45"	"Karoll"	"Wpłata"	"65"
"2025-10-12 11:47:01"	"Karoll"	"Wypłata"	"-3"
"2025-10-12 11:42:40"	"Karoll"	"Wypłata"	"-3"
"2025-10-12 11:28:12"	"Karoll"	"Wypłata"	"-3"
